1.244657668240662,0.20657670403671158,2.5401252193381523,3.0349227243316803
-4.0,16.0,-64.0,-153.1746999957233
-3.96,15.6816,-62.099136,-148.20623744793508
-3.92,15.366399999999999,-60.236287999999995,-143.34502212173317
-3.88,15.0544,-58.411072,-138.58988860679142
-3.84,14.7456,-56.62310399999999,-133.9396714927837
-3.8,14.44,-54.87199999999999,-129.39320536938385
-3.76,14.137599999999999,-53.15737599999999,-124.94932482626577
-3.72,13.838400000000002,-51.478848000000006,-120.6068644531033
-3.68,13.5424,-49.836032,-116.36465883957024
-3.64,13.249600000000001,-48.22854400000001,-112.22154257534052
-3.6,12.96,-46.656000000000006,-108.17635025008795
-3.56,12.6736,-45.118016000000004,-104.22791645348637
-3.52,12.3904,-43.614208,-100.37507577520968
-3.48,12.1104,-42.144192,-96.61666280493174
-3.44,11.833599999999999,-40.707584,-92.95151213232639
-3.4,11.559999999999999,-39.303999999999995,-89.37845834706746
-3.36,11.289599999999998,-37.93305599999999,-85.89633603882885
-3.32,11.0224,-36.594367999999996,-82.50397979728442
-3.28,10.758399999999998,-35.28755199999999,-79.20022421210798
-3.24,10.497600000000002,-34.012224,-75.98390387297346
-3.2,10.240000000000002,-32.76800000000001,-72.85385336955466
-3.16,9.985600000000002,-31.554496000000004,-69.80890729152541
-3.12,9.7344,-30.371328000000002,-66.84790022855961
-3.08,9.4864,-29.218112,-63.96966677033113
-3.04,9.2416,-28.094464000000002,-61.1730415065138
-3.0,9.0,-27.0,-58.45685902678148
-2.96,8.7616,-25.934336,-55.81995392080802
-2.92,8.526399999999999,-24.897087999999997,-53.261160778267296
-2.88,8.2944,-23.887871999999998,-50.779314188833155
-2.84,8.0656,-22.906303999999995,-48.373248742179456
-2.8,7.839999999999999,-21.951999999999995,-46.04179902798005
-2.76,7.617599999999999,-21.024575999999996,-43.78379963590881
-2.72,7.398400000000001,-20.123648000000003,-41.59808515563958
-2.68,7.182400000000001,-19.248832000000004,-39.48349017684621
-2.64,6.969600000000001,-18.399744000000002,-37.438849289202565
-2.6,6.760000000000001,-17.576,-35.46299708238249
-2.56,6.5536,-16.777216000000003,-33.55476814605987
-2.52,6.3504000000000005,-16.003008,-31.71299706990853
-2.48,6.1504,-15.252991999999999,-29.93651844360233
-2.44,5.9536,-14.526784,-28.224166856815152
-2.4,5.76,-13.823999999999998,-26.574776899220836
-2.36,5.569599999999999,-13.144255999999999,-24.987183160493238
-2.32,5.3824,-12.487167999999997,-23.460220230306206
-2.28,5.1983999999999995,-11.852351999999996,-21.992722698333615
-2.24,5.017600000000001,-11.239424000000003,-20.583525154249337
-2.2,4.840000000000001,-10.648000000000003,-19.231462187727185
-2.16,4.6656,-10.077696000000001,-17.935368388441034
-2.12,4.494400000000001,-9.528128,-16.69407834606474
-2.08,4.3264000000000005,-8.998912,-15.506426650272168
-2.04,4.1616,-8.489664000000001,-14.37124789073717
-2.0,4.0,-8.0,-13.287376657133594
-1.96,3.8415999999999997,-7.529535999999999,-12.25364753913531
-1.92,3.6864,-7.077887999999999,-11.268895126416165
-1.88,3.5343999999999998,-6.644671999999999,-10.331954008650023
-1.84,3.3856,-6.229504,-9.441658775510739
-1.8,3.24,-5.832000000000001,-8.596844016672167
-1.76,3.0976,-5.451776,-7.79634432180816
-1.72,2.9583999999999997,-5.088448,-7.038994280592583
-1.68,2.8223999999999996,-4.741631999999999,-6.323628482699284
-1.64,2.6895999999999995,-4.410943999999999,-5.649081517802126
-1.6,2.5600000000000005,-4.096000000000001,-5.014187975574972
-1.56,2.4336,-3.7964160000000002,-4.417782445691661
-1.52,2.3104,-3.5118080000000003,-3.8586995178260626
-1.48,2.1904,-3.241792,-3.335773781652028
-1.44,2.0736,-2.9859839999999997,-2.8478398268434173
-1.4,1.9599999999999997,-2.7439999999999993,-2.3937322430740853
-1.36,1.8496000000000004,-2.5154560000000004,-1.9722856200178898
-1.32,1.7424000000000002,-2.2999680000000002,-1.5823345473486876
-1.28,1.6384,-2.0971520000000003,-1.222713614740333
-1.24,1.5376,-1.9066239999999999,-0.892257411866682
-1.2,1.44,-1.7279999999999998,-0.5898005284015957
-1.16,1.3456,-1.5608959999999996,-0.31417755401892666
-1.12,1.2544000000000002,-1.4049280000000004,-0.06422307839253616
-1.08,1.1664,-1.2597120000000002,0.1612283088037243
-1.04,1.0816000000000001,-1.124864,0.36334201789599607
-1.0,1.0,-1.0,0.5432834592104223
-0.96,0.9216,-0.8847359999999999,0.7022180430731466
-0.92,0.8464,-0.778688,0.8413111798103121
-0.88,0.7744,-0.681472,0.9617282797480624
-0.84,0.7055999999999999,-0.5927039999999999,1.0646347532125404
-0.8,0.6400000000000001,-0.5120000000000001,1.15119601052989
-0.76,0.5776,-0.43897600000000003,1.2225774620262542
-0.72,0.5184,-0.37324799999999997,1.2799445180277766
-0.68,0.4624000000000001,-0.31443200000000004,1.3244625888606012
-0.64,0.4096,-0.26214400000000004,1.3572970848508699
-0.6,0.36,-0.21599999999999997,1.3796134163247267
-0.56,0.31360000000000005,-0.17561600000000005,1.3925769936083159
-0.52,0.27040000000000003,-0.140608,1.3973532270277795
-0.48,0.2304,-0.11059199999999998,1.3951075269092614
-0.44,0.1936,-0.085184,1.3870053035789054
-0.4,0.16000000000000003,-0.06400000000000002,1.3742119673628543
-0.36,0.1296,-0.046655999999999996,1.3578929285872516
-0.32,0.1024,-0.032768000000000005,1.3392135975782407
-0.28,0.07840000000000001,-0.021952000000000006,1.3193393846619648
-0.24,0.0576,-0.013823999999999998,1.2994357001645676
-0.2,0.04000000000000001,-0.008000000000000002,1.2806679544121924
-0.16,0.0256,-0.004096000000000001,1.2642015577309822
-0.12,0.0144,-0.0017279999999999997,1.251201920447081
-0.08,0.0064,-5.120000000000001E-4,1.2428344528866315
-0.04,0.0016,-6.400000000000001E-5,1.2402645653757776
0.0,0.0,0.0,1.244657668240662
0.04,0.0016,6.400000000000001E-5,1.2571791718074286
0.08,0.0064,5.120000000000001E-4,1.2789944864022211
0.12,0.0144,0.0017279999999999997,1.3112690223511818
0.16,0.0256,0.004096000000000001,1.3551681899804553
